case,phase,slot,field,width,iterations,base,stride,matches,residuals,match_fraction
logsoftmax_x32,70,vector,src1,8,5,216,124,5,0,1.0
logsoftmax_x32,70,vector,src0,8,5,206,128,5,0,1.0
logsoftmax_x32,71,load,mem_addr,28,5,111,32,5,0,1.0
logsoftmax_x32,71,load,gpr_addr,8,5,167,128,5,0,1.0
logsoftmax_x32,71,vector,dst,8,5,220,128,5,0,1.0
logsoftmax_x32,71,vector,src1,8,5,216,124,5,0,1.0
logsoftmax_x32,71,vector,src0,8,5,208,128,5,0,1.0
logsoftmax_x32,72,vector,dst,8,5,221,128,5,0,1.0
logsoftmax_x32,72,vector,src1,8,5,216,124,5,0,1.0
logsoftmax_x32,72,vector,src0,8,5,210,128,5,0,1.0
logsoftmax_x32,72,sfu,dst,8,5,13,128,5,0,1.0
logsoftmax_x32,72,sfu,src,8,5,12,128,5,0,1.0
logsoftmax_x32,73,vector,dst,8,5,222,128,5,0,1.0
logsoftmax_x32,73,vector,src1,8,5,216,124,5,0,1.0
logsoftmax_x32,73,vector,src0,8,5,212,128,5,0,1.0
logsoftmax_x32,74,store,mem_addr,28,5,48,32,5,0,1.0
logsoftmax_x32,74,store,gpr_addr,8,5,216,128,5,0,1.0
logsoftmax_x32,74,vector,dst,8,5,223,128,5,0,1.0
logsoftmax_x32,74,vector,src1,8,5,216,124,5,0,1.0
logsoftmax_x32,74,vector,src0,8,5,214,128,5,0,1.0
logsoftmax_x32,75,store,mem_addr,28,5,49,32,5,0,1.0
logsoftmax_x32,75,store,gpr_addr,8,5,217,128,5,0,1.0
logsoftmax_x32,75,vector,dst,8,5,149,124,5,0,1.0
logsoftmax_x32,75,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,75,vector,src0,8,5,162,128,5,0,1.0
logsoftmax_x32,75,scalar,dst,8,5,243,124,5,0,1.0
logsoftmax_x32,75,scalar,src1,8,5,239,124,5,0,1.0
logsoftmax_x32,75,scalar,src0,8,5,238,124,5,0,1.0
logsoftmax_x32,76,store,mem_addr,28,5,50,32,5,0,1.0
logsoftmax_x32,76,store,gpr_addr,8,5,218,128,5,0,1.0
logsoftmax_x32,76,vector,dst,8,5,147,124,5,0,1.0
logsoftmax_x32,76,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,76,vector,src0,8,5,160,128,5,0,1.0
logsoftmax_x32,77,store,mem_addr,28,5,51,32,5,0,1.0
logsoftmax_x32,77,store,gpr_addr,8,5,219,128,5,0,1.0
logsoftmax_x32,77,vector,dst,8,5,148,124,5,0,1.0
logsoftmax_x32,77,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,77,vector,src0,8,5,161,128,5,0,1.0
logsoftmax_x32,78,store,mem_addr,28,5,52,32,5,0,1.0
logsoftmax_x32,78,store,gpr_addr,8,5,220,128,5,0,1.0
logsoftmax_x32,78,vector,dst,8,5,22,128,5,0,1.0
logsoftmax_x32,78,vector,src1,8,5,6,124,5,0,1.0
logsoftmax_x32,78,vector,src0,8,5,7,128,5,0,1.0
logsoftmax_x32,78,sfu,dst,8,5,11,128,5,0,1.0
logsoftmax_x32,78,sfu,src,8,5,10,128,5,0,1.0
logsoftmax_x32,79,store,mem_addr,28,5,53,32,5,0,1.0
logsoftmax_x32,79,store,gpr_addr,8,5,221,128,5,0,1.0
logsoftmax_x32,79,vector,dst,8,5,150,124,5,0,1.0
logsoftmax_x32,79,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,79,vector,src0,8,5,163,128,5,0,1.0
logsoftmax_x32,80,store,mem_addr,28,5,54,32,5,0,1.0
logsoftmax_x32,80,store,gpr_addr,8,5,222,128,5,0,1.0
logsoftmax_x32,80,vector,dst,8,5,151,124,5,0,1.0
logsoftmax_x32,80,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,80,vector,src0,8,5,164,128,5,0,1.0
logsoftmax_x32,81,vector,dst,8,5,152,124,5,0,1.0
logsoftmax_x32,81,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,81,vector,src0,8,5,165,128,5,0,1.0
logsoftmax_x32,82,vector,dst,8,5,40,128,5,0,1.0
logsoftmax_x32,82,vector,src1,8,5,37,124,5,0,1.0
logsoftmax_x32,82,vector,src0,8,5,32,128,5,0,1.0
logsoftmax_x32,82,scalar,dst,8,5,245,124,5,0,1.0
logsoftmax_x32,82,scalar,src1,8,5,243,124,5,0,1.0
logsoftmax_x32,82,scalar,src0,8,5,242,124,5,0,1.0
logsoftmax_x32,83,vector,dst,8,5,153,124,5,0,1.0
logsoftmax_x32,83,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,83,vector,src0,8,5,166,128,5,0,1.0
logsoftmax_x32,84,load,mem_addr,28,5,112,32,5,0,1.0
logsoftmax_x32,84,load,gpr_addr,8,5,192,128,5,0,1.0
logsoftmax_x32,84,store,mem_addr,28,5,55,32,5,0,1.0
logsoftmax_x32,84,store,gpr_addr,8,5,223,128,5,0,1.0
logsoftmax_x32,84,scalar,dst,8,5,155,124,5,0,1.0
logsoftmax_x32,84,scalar,src1,8,5,148,124,5,0,1.0
logsoftmax_x32,84,scalar,src0,8,5,147,124,5,0,1.0
logsoftmax_x32,84,sfu,dst,8,5,15,128,5,0,1.0
logsoftmax_x32,84,sfu,src,8,5,14,128,5,0,1.0
logsoftmax_x32,85,load,mem_addr,28,5,113,32,5,0,1.0
logsoftmax_x32,85,load,gpr_addr,8,5,193,128,5,0,1.0
logsoftmax_x32,85,vector,dst,8,5,154,124,5,0,1.0
logsoftmax_x32,85,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,85,vector,src0,8,5,167,128,5,0,1.0
logsoftmax_x32,86,load,mem_addr,28,5,114,32,5,0,1.0
logsoftmax_x32,86,load,gpr_addr,8,5,194,128,5,0,1.0
logsoftmax_x32,86,vector,dst,8,5,42,128,5,0,1.0
logsoftmax_x32,86,vector,src1,8,5,37,124,5,0,1.0
logsoftmax_x32,86,vector,src0,8,5,33,128,5,0,1.0
logsoftmax_x32,87,load,mem_addr,28,5,115,32,5,0,1.0
logsoftmax_x32,87,load,gpr_addr,8,5,195,128,5,0,1.0
logsoftmax_x32,87,vector,dst,8,5,178,124,5,0,1.0
logsoftmax_x32,87,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,87,vector,src0,8,5,192,128,5,0,1.0
logsoftmax_x32,87,scalar,dst,8,5,156,124,5,0,1.0
logsoftmax_x32,87,scalar,src1,8,5,150,124,5,0,1.0
logsoftmax_x32,87,scalar,src0,8,5,149,124,5,0,1.0
logsoftmax_x32,88,load,mem_addr,28,5,116,32,5,0,1.0
logsoftmax_x32,88,load,gpr_addr,8,5,196,128,5,0,1.0
logsoftmax_x32,88,vector,dst,8,5,179,124,5,0,1.0
logsoftmax_x32,88,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,88,vector,src0,8,5,193,128,5,0,1.0
logsoftmax_x32,88,scalar,dst,8,5,157,124,5,0,1.0
logsoftmax_x32,88,scalar,src1,8,5,152,124,5,0,1.0
logsoftmax_x32,88,scalar,src0,8,5,151,124,5,0,1.0
logsoftmax_x32,89,load,mem_addr,28,5,117,32,5,0,1.0
logsoftmax_x32,89,load,gpr_addr,8,5,197,128,5,0,1.0
logsoftmax_x32,89,vector,dst,8,5,180,124,5,0,1.0
logsoftmax_x32,89,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,89,vector,src0,8,5,194,128,5,0,1.0
logsoftmax_x32,89,scalar,dst,8,5,246,124,5,0,1.0
logsoftmax_x32,89,scalar,src1,8,5,245,124,5,0,1.0
logsoftmax_x32,89,scalar,src0,8,5,244,124,5,0,1.0
logsoftmax_x32,90,load,mem_addr,28,5,118,32,5,0,1.0
logsoftmax_x32,90,load,gpr_addr,8,5,198,128,5,0,1.0
logsoftmax_x32,90,vector,dst,8,5,44,128,5,0,1.0
logsoftmax_x32,90,vector,src1,8,5,37,124,5,0,1.0
logsoftmax_x32,90,vector,src0,8,5,34,128,5,0,1.0
logsoftmax_x32,90,sfu,dst,8,5,17,128,5,0,1.0
logsoftmax_x32,90,sfu,src,8,5,16,128,5,0,1.0
logsoftmax_x32,91,load,mem_addr,28,5,119,32,5,0,1.0
logsoftmax_x32,91,load,gpr_addr,8,5,199,128,5,0,1.0
logsoftmax_x32,91,vector,dst,8,5,181,124,5,0,1.0
logsoftmax_x32,91,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,91,vector,src0,8,5,195,128,5,0,1.0
logsoftmax_x32,92,vector,dst,8,5,183,124,5,0,1.0
logsoftmax_x32,92,vector,src1,8,5,0,0,5,0,1.0
logsoftmax_x32,92,vector,src0,8,5,197,128,5,0,1.0
